source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,378,차43,,,A 정체차로변경:+10; A 정차후 출발:+20; B 정체차로변경:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 377
좌우 동시 차로 변경(진로 변경) 사고
차43-3
(A) 진로변경
(B) 진로변경
기본 과실비율 A50 B50
A 진로변경 신호불이행·지연 +10
A 전용차로 위반 +10
① A 정체차로변경 +10
과
A 진로변경 금지장소 +20
실
비 A 현저한 과실 +10
율 A 중대한 과실 +20
② A 정차후 출발 +20
조 B 진로변경 신호불이행·지연 +10
정 B 전용차로 위반 +10
예
① B 정체차로변경 +10
시 B 진로변경 금지장소 +20
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 252-2, 389-3 기준
사고 상황
⊙ 오른쪽 3차로에서 2차로로 진로변경을 하는 A차량과 왼쪽 1차로에서 2차로로 진로변경을
하는 B차량이 충돌한 사고이다.
기본 과실비율 "
과실비율인정기준,381,차43,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 380
정체 중 급 차로 변경 사고
차43-4
(A) 정체차로에서 대기 중 진로변경(측면 충돌)
(B) 직진(측면 충돌)
기본 과실비율 A100 B0
A 현저한 과실 +10
과
실
비 A 중대한 과실 +20
율
조
정 B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 252-3, 388-1, 389-1 기준
사고 상황
⊙ 좌회전 차로인 1차로에서 대기 중인 A차량이 직진 차로인 2차로로 진로변경을 하다가 2차로
에서 직진하는 B차량의 측면을 충돌한 사고이다.
기본 과실비율 해설
⊙ A차량은 도로교통법 제19조 제3항에 정한 진로변경방법을 위반하여 사고를 일으킨 점,
B차량으로서는 A차량이 좌회전 차로에서 대기 중에 갑자기 2차로로 진로변경을 할 것
으로 예측하기는 "
과실비율인정기준,383,차43,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 382
동일차로 후행차 선 진로변경 대 선행차 후 진로변경
차43-5
(A) 후행 선진로변경
(B) 선행 후진로변경
기본 과실비율 A40 B60
A 과속 +10
A 연속진로변경 +10
과 A 신호 불이행 +10
실 A 현저한 과실 +10
비 A 중대한 과실 +20
율
A 원거리 진로변경 -10
B 신호 불이행 +10
조
정 B 정차 후 진로변경 +10
예 B 진로변경 금지구간 +10
시 B 현저한 과실 +10
B 중대한 과실 +20
B 진로변경의사 선표시 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ A차량과 B차량이 한 개 차로에서 선후행으로 진행하다가 후행하던 A차량이 먼저 진로
변경을 개시한 상태에서 선행하던 B차량도 동일 방향으로 진로변경하면서 A차량과 B차량
이 충돌한 사고이다.
⊙ 선행 "
과실비율인정기준,386,차43,,,:+10; A 추월상황:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 385
갓길로 진로변경 대 갓길 직진
차43-6
(A) 갓길로 진로변경
(B) 갓길 직진
기본 과실비율 A60 B40
A 진로변경
① +10
신호불이행·지연
과
실 ② A 추월상황 +10
비
율
A 현저한 과실 +10
조
A 중대한 과실 +20
정
예
시 B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 511 기준
사고 상황
⊙ 일반도로, 고속도로 등(자동차전용도로 포함)에서 선행 중 갓길로 진로변경을 하던 A차량과
갓길에서 후행 직진 중인 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 충돌 당시 양 차량 모두 통행이 금지되어 있는 갓길로 진행한 잘못이 있으나, A차량은 진로
변경을 하여 갓길로 진입하려는 차량이고 B차량은 이미 갓길에서 진행중임을 고려하여
양 차량의"
과실비율인정기준,389,차43,,,신호불이행·:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 388
안전지대 통과 직진 대 선행 진로변경
(A) 후행직진
차43-7
(가) 안전지대 벗어나기 전
(나) 안전지대 벗어난 후
(B) 선행진로변경
(가) A100 B0
기본 과실비율
(나) A70 B30
A 현저한 과실 +10
(가)
A 중대한 과실 +20
과
실
비 B진로변경
율 ① 신호불이행· +10
지연
조
정
예
시
B 현저한 과실 +10
(나)
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 252-4, 388-2, 389-2 기준"
과실비율인정기준,392,차44,도로로 진입하는 차와 직진차와의 사고 [차44],,:-10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 391
(4) 도로로 진입하는 차와 직진차와의 사고 [차44]
직진 대 도로가 아닌 장소에서 도로로 우회전 진입
차44-1
(A) 직진
(B) 도로가 아닌 장소에서 도로로 진입
기본 과실비율 A20 B80
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비
B 서행불이행 +10
율
B 현저한 과실 +10
조
정
예 B 중대한 과실 +20
시
B 차량 앞부분
① -10
내밀고 대기
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 242(나), 377(나) 기준
사고 상황
⊙ 중앙선이 설치되어 있는 도로(차도)를 진행하는 A차량과 도로(차도)가 아닌 장소에서 우회
전을 하여 A차량이 진행하는 차도로 진입하고 있는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제18조 제3항에 따라 차도가 아닌 장소에"
과실비율인정기준,394,차45,앞지르기 금지 장소에서 추월사고 [차45],,B 진로변경신호 지연:+10; B 진로변경신호 불이행:+10; :+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 393
(5) 앞지르기 금지 장소에서 추월사고 [차45]
황색실선 추월 직진(좌회전) 대 선행 좌회전
차45-1
(A) 추월 직진(또는 좌회전)
(B) 좌회전
기본 과실비율 A100 B0
A 현저한 과실 +10
A 중대한 과실 +20
과
실
① B 진로변경신호 지연 +10
비
율
① B 진로변경신호 불이행 +10
조 B 미리 중앙선에
정 ② +10
다가서지 않음
예
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 237, 368, 369, 384-1, 385-1 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있는 교차로에서 직진 및 좌회전 신호에 따라 1차로
에서 선행하여 좌회전을 하는 B차량과 B차량의 후방에서 중앙선을 침범하여 B차량을
추월하던 A차량이 "
과실비율인정기준,398,차45,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 397
동일차로 내 우측 급진입 추월 이륜차 대 선행 우회전
차45-2
(A) 우측 급진입 추월
(B) 선행 우회전
기본 과실비율 A90 B10
A 도로경계 침범 +10
A 진로변경 진입 직후 추월 +10
과 A 현저한 과실 +10
실 A 중대한 과실 +20
비
B 신호불이행·지연 +10
율
B 서행불이행 +10
조 B 대우회전 +10
정
B 급우회전 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
B 정차 후 출발 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 교차로에서 우회전하려는 B차량과 같은 차로 동일방향에서 B차량의 후방에서 후행하다
가 B차량이 우회전을 위하여 감속하자 B차량의 우측 좁은 공간으로 급진로변경하여 진입
하며 추월하려던 A이륜차가 충돌한 사고이다.
기본 과실비율 "
과실비율인정기준,401,차45,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 400
선행 직진 대 후행 좌측 앞지르기(금지 장소)
차45-3
(A) 선행 직진
(B) 후행 추월(금지장소)
기본 과실비율 A0 B100
A 현저한 과실 +10
과
실
비 A 중대한 과실 +20
율
조
정 B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 250, 384, 385 기준
사고 상황
⊙ 앞지르기(추월)가 금지된 도로에서 선행하는 A차량과 동일방향에서 후행하다가 A차량을
추월하면서 A차량의 전방으로 진입(앞지르기) 하려는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제22조 제3항에 의한 앞지르기 금지 장소에서의 추월행위는 피추월차량의
예측가능성과 회피가능성이 현저히 낮기 때문에 추월차량인 B차량의 일방과실로 보아
양 차량의 기본 과실비"
과실비율인정기준,404,차45,,,B 신호이행:-5,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 403
정체중 후행 중앙선 침범 추월 대 선행 중앙선침범 추월
차45-4
(A) 중앙선 침범 추월(후방)
(B) 중앙선 침범 추월(전방)
기본 과실비율 A60 B40
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
율
B 현저한 과실 +10
조
정
예 B 중대한 과실 +20
시
① B 신호이행 -5
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 250-1 기준
사고 상황
⊙ 차량정체중인 도로에서 후방에 있던 A차량이 먼저 중앙선을 침범하여 추월을 하는 중에
전방에 있던 B차량이 뒤늦게 중앙선 침범하여 추월을 시도하다 충돌한 사고이다.
기본 과실비율 해설
⊙ 기본적으로 양 차량 모두 중앙선을 침범한 과실이 있지만, 후방차량이 전방차량에 비하여
주변 시야가 넓게 확보되어 있고 전방의 교통상황을 살피기가 용이하"
과실비율인정기준,406,차45,,,A 진로양보의무 위반:+10; A 앞지르기 방해금지 위반:+20; B 앞지르기 위험 장소:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 405
선행 직진 대 후행 근접거리 추월(황색점선 중앙선)
차45-5
(A) 선행 직진
(B) 후행 근접거리 추월
기본 과실비율 A0 B100
① A 진로양보의무 위반 +10
과 ② A 앞지르기 방해금지 위반 +20
실
비 A 현저한 과실 +10
율
A 중대한 과실 +20
조
정 ③ B 앞지르기 위험 장소 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 251, 386, 387 기준
사고 상황
⊙ 중앙선이 점선인 도로의 차로 중앙에서 정상 직진 중인 A차량과 동일방향에서 후행하다가
A차량의 근접거리에서 전방 우측으로 차도가 아닌 장소로 진출, 회전 등을 하고자 중앙선을
넘어 A차량을 추월하면서 A차량 전방으로 진입하는 B차량이 충돌한 사고이다.
기본 과실비"
과실비율인정기준,409,차45,,,B 진로양보의무 위반:+10; B 앞지르기 방해금지 위반:+20,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 408
후행 흰색 실선 앞지르기 대 선행 직진
차45-6
(A) 실선 추월
(B) 선행 직진
기본 과실비율 A100 B0
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비
율 ① B 진로양보의무 위반 +10
조 ② B 앞지르기 방해금지 위반 +20
정
예
B 현저한 과실 +10
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 252-1 기준
사고 상황
⊙ 동일 방향, 동일 차로로 진행하던 양 차량 중 후행하던 A차량이 진로변경이 금지되어 있는
백색 실선구간에서 진로변경을 하여 선행차량인 B차량을 추월하여 선행차량 앞으로 다시
진로변경(앞지르기)을 하는 A차량과 자신의 차로에서 계속 직진 중인 B차량이 충돌한
사고이다.
기본 과실비율 해설
⊙ A차량은 도로교통법 제19조 제3항에 정한"
과실비율인정기준,412,차46,선행 유턴 대 후행 유턴 사고 [차46],,A 유턴구역을 벗어난 유턴:+10; A 현저한 과실:+10; B 유턴구역을 벗어난 유턴:+10; B 회전 종료 직후의 사고:-10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 411
(6) 선행 유턴 대 후행 유턴 사고 [차46]
양 차량 유턴 사고
차46-1 (A) 유턴(선행)
(B) 유턴(후행)
(가) 급 유턴 (나) 동시 유턴
(가) A0 B100
기본 과실비율
(나) A20 B80
① A 유턴구역을 벗어난 유턴 +10
과 ② A 현저한 과실 +10
실
비 A 중대한 과실 +20
율
① B 유턴구역을 벗어난 유턴 +10
조
정 B 현저한 과실 +10
예
시 B 중대한 과실 +20
③ B 회전 종료 직후의 사고 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 254-2, 392-2, 393-2 기준
사고 상황
⊙ (가) 교차로 유턴허용구역에서 선행하여 유턴중인 A차량과 후행하는 B차량이 급 유턴을
하던 중에 충돌한 사고이다.
⊙ (나) 교차로 유턴허용구역에서 선행 A차량과 후행"
과실비율인정기준,414,차47,정차 후 출발 대 직진(우회전) 사고 [차47],,:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 413
(7) 정차 후 출발 대 직진(우회전) 사고 [차47]
정차 후 출발 대 직진(우회전) 사고
차47-1
(A) 정차 후 출발
(B) 직진(우회전) 위해 추월
기본 과실비율 A80 B20
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
율
B 진로변경
① +10
신호불이행·지연
조
정
예 B 현저한 과실 +10
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 257, 397, 397-1 기준
사고 상황
⊙ 교차로에서 우회전 또는 직선도로에서 직진할 예정인 B차량이 전방 또는 오른쪽 차로에서
정차중인 A차량으로 인하여 부득이하게 추월하여 우회전 또는 직진을 시도하던 중 갑자기
출발하는 A차량과 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제21조 제4항에 따라 정차 후 "
과실비율인정기준,417,차47,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 416
정차후 출발차량과 그 앞으로 진로변경(교차로 아닌 곳)
차47-2
(A) 정차후 출발
(B) 진로변경
기본 과실비율 A70 B30
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비 A 어린이 통학버스
-40
율 차량인 경우
조 B 진로변경(앞지르기)
+10
정 신호불이행·지연
예
시 B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 직선도로에서 B차량이 오른쪽 차로에 정차중인 A차량 앞으로 진로변경하던 중 출발하는
A차량과 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제21조 제4항에 따라 정차 후 출발하는 A차량은 B차량의 앞지르기를 방해
하여서는 아니 될 주의의무가 있고, 특히 후행 B차량은 A차량의 정차사실을 신뢰한 채
운행하던 중이므로"
과실비율인정기준,420,차47,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 419
버스정류장에서 정차후 출발 버스와 그 앞으로 진로변경
차47-3
(A) 정차 후 출발 버스차량
(B) 추월 진로변경(추월해서 A차량 앞으로 들어옴)
기본 과실비율 A40 B60
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
율
B 진로변경(앞지르기)
+10
신호불이행·지연
조
정
예 B 현저한 과실 +10
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 직선도로에서 직진할 예정인 B차량이 전방 또는 오른쪽 버스정류장에서 정차중인 A차량을
추월하여 A차량 앞으로 진로 변경하여 직진을 시도하던 중 출발하는 A차량과 충돌한
사고이다.
기본 과실비율 해설
⊙ 도로교통법 제21조 제4항에 따라 정차 후 출발하는 A차량과 직진을 위해 추월을 시도하는
B차량의 경우 양 차량 "
과실비율인정기준,423,차48,낙하물 사고 [차48],,A 안전거리 미확보:+20; :+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 422
(8) 낙하물 사고 [차48]
선행차량의 적재물 낙하
차48-1
(A) 후행
(B) 선행(적재물 낙하)
기본 과실비율 A0 B100
A 전용차로 위반 +10
A 현저한 과실 +10
②
과
A 중대한 과실 +20
실
비 ③ A 안전거리 미확보 +20
율
B 전용차로 위반 +10
조 B 야간, 악천후 등
① +10
정 시야확보 곤란
예
B 추월차선 +10
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 508 기준
사고 상황
⊙ 일반 도로 및 고속도로나 자동차전용도로 등 차량이 운행하는 도로에서 후행하는 A차량이
동일방향에서 선행하는 B차량에서 떨어진 낙하물을 충격한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제39조 제4항에 따라 차량의 화물이 떨어지지 아니하"
과실비율인정기준,426,차51,주차장 사고 [차51],,:-10; B 후진:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 425
라. 기타 유형의 사고
(1) 주차장 사고 [차51]
통로주행 대 주차구획 출차
차51-1
(A) 통로주행차
(B) 주차구획에서 출차
기본 과실비율 A30 B70
A 서행불이행 +10
A 역주행(화살표 반대주행) +10
과 A 현저한 과실 +10
실
A 중대한 과실 +20
비
율 A 후진 +10
B 서행불이행(급하게 출차) +10
조
B 현저한 과실 +10
정
예 B 중대한 과실 +20
시 B 차량 앞부분
① -10
내밀고 대기 후 출차
② B 후진 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 244 기준
사고 상황
⊙ 주차장 내에서 통행로를 주행하는 A차량과 주차구역에서 전진 내지 후진하여 통행로로
출차하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 주차장 내에서 통행로를 진행 중인 차량과"
과실비율인정기준,429,차51,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 428
주차구획으로 선행진입 개시 대 통로진행 추월
차51-2
(A) 선행 주차진행
(B) 후행 추월
기본 과실비율 A40 B60
A 주차 신호불이행·지연 +10
과 A 현저한 과실 +10
실
비
율 A 중대한 과실 +20
조 B 서행 불이행 +10
정
예
B 현저한 과실 +10
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 주차구획으로 주차를 하기 위해 후진으로 선행 진입을 시도 중인 A차량의 회전반경 내로
후행하던 B차량이 추월하다가 충돌한 사고이다.
기본 과실비율 해설
⊙ 주차장은 기본적으로 주차를 위한 시설인바, 선행 A차량의 주차구획 진입동작이 후행
B차량에 의하여 인식 가능한 상태(비상등 점멸, 방향지시등 작동, 후진등 점등 또는 선행
A차량의 방향상태 등)에 있음을 "
과실비율인정기준,430,차51,B차량과 충돌한 사고도 차51-1 기준을 준용한다.,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 429
수정요소(인과관계를 감안한 과실비율 조정) 해설
⊙ 주차장에서는 주차를 위하여 전·후진이 당연히 예상되므로, 서행하지 않고 진행하는 경우
후행 B차량에게 10%까지 가산할 수 있다.(도로교통법 제18조 제3항 준용)
⊙ 자동차의 방향상태 자체로 명백히 주차구획 진입시도 여부를 인식하기 어려운 경우에,
비상등점등, 방향지시등작동, 후진등점등 등을 통하여 주차구획으로 진입하려는 신호를
누락하였다면 사고발생의 위험이 가중되므로, 선행 A차량에게 10%까지 가산할 수 있다.
⊙ 양 차량의 현저한 과실 내지 중대한 과실은 진행 속도, 주차장 상황 기타 충격부위 등 여러
사정을 비교하여 가감산할 수 있다. 특히 주차장은 서행이 요구되는 장소이므로 서행의무
위반시 10%까지 가산할 수 있다.
활용시 참고 사항
⊙ A차량이 주차구획으로 진입하다가 차체 정렬을 하기 위해 다시 진"
과실비율인정기준,433,차52,문 열림 사고 [차52],,:+10; B 주행 차로 쪽 문 열림:+10; B 급박한 문 열림:+10; B 신호 불이행·지연:+10; :-20,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 432
(2) 문 열림 사고 [차52]
후행 직진 대 문 열림
차52-1
(A) 후행 직진
(B) 문 열림
기본 과실비율 A20 B80
A 문 열림의
⑤ +10
예측가능성 존재
과 A 현저한 과실 +10
실
A 중대한 과실 +20
비
율 B 야간 +10
조 ① B 주행 차로 쪽 문 열림 +10
정 ② B 급박한 문 열림 +10
예
시 ③ B 신호 불이행·지연 +10
B버스·택시 대중교통
④ -20
승강장에서 문 열림
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 248, 395(가) 기준
사고 상황
⊙ B차량이 도로(갓길 포함)에서 주·정차 중에 좌(우)측 문을 열면서 동일 방향 후방에서 진행
해오는 A차량과 B차량의 문이 충돌한 사고이다.
기본 과실비율 해설
⊙ 문이 열리는 차량은 문을 열기 전에 후행 차량의 유"
과실비율인정기준,434,차42,유형인 차42 기준을 준용한다(이 때 이미 열려 있는 문과 충돌한 경우 문을 열어 놓은,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 433
수정요소(인과관계를 감안한 과실비율 조정) 해설
① 주행차로 쪽 문 열림은 후행 차량이 더욱 예상하기 어려우므로 문 열림 차량인 B차량의
과실을 가산할 수 있다.
② 후행 차량이 대피하기가 어려울 정도의 급박한 문 열림을 말하며, 이러한 경우 문 열림
차량인 B차량의 과실을 가산할 수 있다.
③ 도로교통법 제38조에 따라 정지시 손이나 방향지시기 또는 등화로써 그 행위가 끝날 때까지
신호를 하여야 하므로 이를 위반한 문 열림 차량인 B차량의 과실을 가산할 수 있다.
④ 버스나 택시 등 대중교통 승강장의 경우에는 승객을 승·하차시키기 위하여 문 열림이 충분히
예상되므로 문 열림 차량인 B차량의 과실을 20%까지 감산할 수 있다.
⑤ 문 열림 차량 탑승자 중 1인이 하차하여 수신호를 한다거나 트렁크가 열려 있어서 승·하차를
위한 문 열림이 예상되는 경우를 말하며, 이"
과실비율인정기준,436,차53,횡단보도 횡단 차량 [차53],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 435
(3) 횡단보도 횡단 차량 [차53]
횡단보도(보행자적색) 횡단 대 신호에 따라 직진(좌회전)
차53-1
(A) 횡단보도 횡단 (보행자신호 적색)
(B) 녹색 직진 (녹색화살표 좌회전)
기본 과실비율 A100 B0
A 현저한 과실 +10
과
실
비 A 중대한 과실 +20
율
조
정 B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
사고 상황
⊙ 신호등이 설치된 교차로에서 횡단보도 보행자 적색신호에 횡단하는 A이륜차량과 신호에
따라 정상 직진(좌회전)하는 B차량이 충돌한 사고이다. A차량이 승용차인 경우도 준용한다.
기본 과실비율 해설
⊙ 신호기가 있는 교차로에서 신호는 양 차량 운전자가 신뢰하는 것으로, B차량은 A차량이
신호를 위반하여 보행자 횡단보도를 보행자 "
과실비율인정기준,439,차54,회전교차로 사고 [차54],,B 일시정지:-10; B 명확한 선진입:-10; B 진입신호불이행·지연:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 438
(4) 회전교차로 사고 [차54]
회전 1차로 회전 대 진입
차54-1
(A) 교차로 내 회전
(B) 회전교차로 진입
기본 과실비율 A20 B80
A 서행불이행 +10
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
B 서행불이행 +10
율
B 현저한 과실 +10
조
B 중대한 과실 +20
정
예 ① B 일시정지 -10
시
② B 명확한 선진입 -10
③ B 진입신호불이행·지연 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 262, 399 기준
사고 상황
⊙ 1차로형 회전교차로에서, 먼저 진입하여 회전교차로 내에서 회전 중인 A차량과 회전교차
로로 진입하는 B차량과 충돌한 사고이다.
⊙ 2차로형 이상의 회전교차로의 경우, 먼저 진입하여 ‘회전교차로 내 우측 가장자리 차로’에서
회전 중인 A차"
과실비율인정기준,440,차54,진입하는 B차량이 ‘회전 1차로까지 곧바로 진입(대진입)’한 사고는 차54-2를,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 439
수정요소(인과관계를 감안한 과실비율 조정) 해설
⊙ 서행불이행, 현저한 과실과 중대한 과실은 제3편 제2장 3. 수정요소의 해설 부분을 참조한다.
① 진입차량이 회전차로에 진입하는 과정에서 회전차량과의 충돌을 피하고자 일시정지한
경우에는 회전차량이 충돌을 회피할 여지가 상대적으로 크므로 이러한 경우 진입차량인
B차량의 과실을 10%까지 감산할 수 있다.
② B 진입차량의 명확한 선진입은 선진입의 정도가 명확한 경우에만 적용하며, 그 여부에
대한 판단은 교차로(또는 일시정지선)에서부터 충돌지점까지의 거리, 양 차량의 속도,
충돌부위 등을 종합적으로 고려하여 결정한다.
③ 도로교통법 제38조 제1항에 따라 회전교차로에 진입하는 B차량은 신호를 하여야 하므로
신호를 불이행하거나 신호를 지연한 경우 과실을 가산할 수 있다.
활용시 참고 사항
⊙ 2차로형 회전교차로의 경우"
